"Axis.1"	"Axis.5"	"Axis.3"	"Axis.17"	"Axis.24"	"Axis.19"	"Axis.20"	"Axis.4"	"Axis.9"	"Axis.6"	"Axis.2"	"Axis.10"	"Axis.8"	"Axis.14"	"Axis.18"	"Axis.23"	"Axis.13"	"Axis.26"	"Axis.11"	"Axis.83"	"Axis.39"	"Axis.22"	"Axis.30"	"Axis.45"	"Axis.49"	"Axis.29"	"Axis.12"	"Axis.25"	"Axis.21"	"Axis.65"	"Axis.16"	"Axis.51"	"Axis.7"	"Axis.27"	"Axis.84"	"Axis.28"	"Axis.46"	"Axis.33"	"Axis.75"	"Axis.35"	"Axis.86"	"Axis.43"	"Axis.15"	"Axis.80"	"Axis.59"	"Axis.63"	"Axis.48"	"Axis.73"	"Axis.68"	"Axis.37"	"Axis.71"	"Axis.44"	"Axis.56"	"Axis.38"	"Axis.36"	"Axis.74"	"Axis.53"	"Axis.32"	"Axis.54"	"Axis.66"	"Axis.127"	"Axis.103"	"Axis.81"	"Axis.132"	"Axis.34"	"Axis.102"	"Axis.116"	"Axis.92"	"Axis.105"	"Axis.64"	"Axis.61"	"Axis.88"	"Axis.82"	"Axis.104"
"YC4"	-0.0220755218281647	-0.00661604181394883	-0.0593999128872225	-0.0109322433550147	0.0158008461368654	-0.00627652762313242	-0.00170442046042391	-0.10542295265001	-0.00821643354261933	0.0136531779099763	-0.0478264745907285	0.00849972471099175	0.0104289693839676	-0.00528175984712721	-0.00172859472795649	-0.00671637159527489	0.0376927862624894	-0.00470513784828924	-0.0314592558676336	-0.00151486393469574	-0.0131329249732786	-0.00117948140904659	0.0188419653996075	0.00362676689572844	-0.00168037772328692	0.00142722473726174	-0.0303632616328071	-0.00959238071345052	-0.00710799282216533	-0.00219883964368128	0.00249534916450618	-0.00095819835182221	0.000259480961591951	-0.00858006615098135	0.00349661920453641	0.00768515890799332	-0.00186583192189156	-0.000242793771124703	-0.00227088203246034	0.0138094965981671	-0.00316320849188141	0.00326048257926178	0.0242989039255088	-0.00121007099880527	-0.00773233894512975	0.00201793634829997	0.00633634339165948	0.00332501216910254	0.00411205477683352	-0.00693751524778118	0.0053080425807383	-0.00489988845838012	-0.000800959328719417	-0.00184165495338288	-0.00592574540060352	0.00621249138272468	0.00677455052391698	-0.00864007873337658	-0.00291306521794317	-0.00432839682038527	8.01783524200087e-05	-0.00564939161566317	0.00122492528230227	0.001242331619006	-0.00303305383410902	0.0023840230908417	0.00638203446261726	0.00259313547654687	0.000881936133564349	0.00451127949931001	0.00127697031006166	0.0022785390738297	-0.00183279907293415	0.00149217144440848
"YC6"	-0.0747570895085425	0.0188036697620031	-0.0147045464986695	-0.0114511478605268	0.00977266442456491	0.00727198625635634	-0.00494741842050757	0.0207557940495443	-0.0214925531553369	0.00734008543422401	-0.00322762574983148	-0.0124708408536085	-0.0083880711247037	0.00430504595543614	-0.0136402685288937	0.00111448388639123	0.00781484557139068	0.00499117207741184	0.0134711967428751	0.00176006966842835	0.00306445196400585	-0.000618585651844788	-0.00282685156832458	0.00362036670342715	-1.82255797240581e-05	-0.000628853136129486	0.0109408422474069	-0.00669692014040142	-0.0301159134544148	-0.00155473313306029	0.00914282557516735	0.00881244079092273	-0.025972190252666	0.0133499374486947	-0.00840073668957875	-0.00691770657445927	0.00302229464842582	-0.001601034063497	0.00319313785748711	-0.00408563354967043	-0.0023797567245749	-0.00208211773304249	0.000440249606364372	0.000715404740837794	0.0102819103978495	0.00270315173714305	0.00827197205287724	0.0032168621232671	-0.00317061880462829	-0.00304202129921261	-0.00353937628587208	0.00114174155659772	-0.00317789447371175	0.0053745487915531	-0.0057253829450309	-0.00321658360925402	-0.00390466912055313	-0.0081564693792382	-0.00785326962640829	-0.00464951500309713	-0.00313287103503705	0.00367825921485412	-0.000867557571331825	-0.00218893133738548	-0.00157728030225886	0.00365537918494726	-0.000727972104449391	0.000358408685923329	0.000959664771090623	0.0011677376868222	-0.00153479456727297	0.00677111583309728	-0.00257602083581741	-0.000803791530938711
"YC5"	0.0575645166770737	-0.0227819151743997	0.0140093968902101	0.00635662693389566	-0.00132377706560842	-0.00593632433590488	-0.00487946605603182	0.00164756910273017	0.00898962102865481	0.0145791647442808	0.0297404131866568	-0.0144738533801408	-0.00493385299025704	-0.0167586429910104	0.00664915698325569	-0.00754420318393309	0.00280008426228546	-0.00498363652500628	-0.0134591343873917	0.00256789453044876	-0.00617279187663928	-0.0098291138118456	-0.00463890920211705	0.00171618126300612	-0.000485338100049407	0.00795910141575681	0.00140516041536387	-0.00220827270091125	-0.0075834937562544	-0.00368417422027843	0.00669709701695546	-0.0109774970758685	-0.0152089753303112	-0.00150141527889243	-0.000886872970565702	0.00333727034291764	-0.00796614471886804	-0.00385492417361889	0.0066502526651402	-0.00743520409423876	-0.00183584588421937	7.25377981008811e-05	-0.0116857947122697	0.00249347060674009	-0.00130481233964708	-0.000757567653508407	-0.00083794611620055	-0.000262266848261303	0.000653008454867487	0.00131842348146643	0.0014721084669247	-0.00229725346454453	0.00388096041387452	-0.00166074709924853	-0.00378359050094919	0.00796772830653326	0.00309144096177813	0.00647600689590476	-0.0123744099226227	-0.00208226369912593	-0.00499079928554747	-0.00475072471540902	-0.00687220044897537	-0.00309135034300113	0.00045482852151073	-0.00266235331923811	-0.00179423314349671	-0.00472544771906306	-0.00155396075625382	0.00026812926199738	-0.00931665614730745	-0.00275634503588417	0.0110196334195695	0.0044910011684084
"YC10"	0.0297438528646809	-0.0252914914980063	0.0185345630714116	0.0148268054336704	-0.00439648537440524	-0.0149627323602962	0.0024329886006593	-0.00411548783487603	-0.000738642084580581	0.000844398576049058	0.0385597146483627	-0.00856289512133086	-0.0180722082799715	0.00271672735268912	-0.00247887295282568	-0.00144402283507148	0.00657584292883128	-0.000158438049770713	0.0196285113193195	-0.00400144255261301	-0.00152879579403675	-0.0164419340648047	0.00120819988149814	-0.000334436210078359	-0.00304415608135847	0.00415950075562981	-0.00969951916655956	0.00876548371590962	-0.00698430180816371	0.00690490402290547	-0.00323658322897112	0.00506969814460291	-0.00722687302280362	0.0122131779496107	-0.000824367836805995	0.00706492962215654	-0.0058956751774418	-0.00205979293372522	-0.00541736362287116	6.86259152246175e-05	0.00188901627344205	-0.00690098517658967	-0.00136352827114613	-0.00267813447677658	-0.0020974937688552	0.00473430024417188	-0.00327524283025786	-0.00289910312997715	3.9225672727357e-05	0.000554123933644487	0.00204468108287974	-0.00497427178532334	0.00328337204488333	-0.00270704173919346	-0.00236992035366123	0.00101353272840314	0.00594274698871521	-0.00356276505270197	-0.00327281921256536	0.000185663257890665	0.00128205559788862	-0.00083125637058779	-0.000432418573847588	0.00108553410610704	0.00313043168456788	0.00247686504480268	-0.000488760286955481	-0.00168674253198792	0.00329371376799325	0.00464680398246325	-0.00464288025693162	0.0020583885824915	0.0023510852056189	-0.00341127972826108
"YC11"	0.00670476275605424	-0.00047352180722265	0.0417084878015707	-0.00674483857873498	-0.00447573145680586	-0.00485498943357905	0.000905061064469842	-0.0156783794649789	0.00815563845768244	-0.00654550236359083	-0.0167593191380818	-0.00383170856148719	-0.00135537556467658	-0.00467355781038602	-0.00233145503345318	0.000636007856550721	0.0023156371463529	-0.0110250686613315	0.0228967610503295	0.00116423747697577	-0.00472000123826804	-0.00113127385927448	0.00671983960323186	-0.00199582417005192	-0.004560860586901	0.00667873643054538	-0.0220884831780767	-0.00504990920794557	0.0156735639197843	0.000117509449651582	-0.00216276200861839	0.0032509609422276	-0.0193525980338189	-0.0071862309684766	0.00430176548502471	-0.000534960624409032	0.00525693040255245	-0.00365065367766508	-0.00942468075474446	-0.00771602367186546	0.00339676387292309	-0.00622915055452286	0.00167791006378595	0.00270906879334763	0.000654028411265347	0.00240289336861767	-0.0010930880071931	0.00604464960577	-0.00327556219202332	0.00381527222710938	-0.00318124594658754	-0.00106603329517933	0.00377913964256283	-0.00541825725199348	-0.00549009398269551	-0.00225662230746759	-0.00708014742157112	0.00662959140315492	0.0032502429746458	-0.00331673589093995	-0.00182784999250189	0.00276474892676208	-0.00668644381565013	-0.00114247082745083	0.00163179589286043	-0.00416124628600881	0.00431450099802066	-0.00289867645128447	-0.000232202222180142	-0.00332461331821049	0.00306175026030565	-0.000350183054573715	-0.00136948196269794	-0.000258922836385508
"YC15"	-0.0265589938994257	0.0193170112496132	0.0344367770711607	-6.92740587618233e-05	-0.00367749787893766	-0.00500985792063924	-0.00111964275215505	-0.0084516521693939	-0.0133764221501639	0.0162243543584234	-0.0036241423058762	0.00102020169358547	-0.00505396272557535	-0.0106801147291403	0.00907717383232575	0.00233775896672161	-0.00970106558105866	-0.000769188092217594	0.00821405097778117	-0.00240365834996586	-0.00796220354006091	-0.00473871987128696	0.00522199915933319	-0.00241572672538106	-0.000791178106553001	-0.008699353174568	-0.011162163696071	0.00858534467478534	-0.00303439287291273	-0.000424914807205453	-0.0122871570775022	0.00745488756051309	0.00348817896633112	0.00700717030995271	0.00258169783922392	0.00785393217990175	-0.0017780568255789	-0.00566422583833484	-0.0024460732957799	0.00175706497977296	-0.0040733531699494	-0.00498715332569895	-0.00789458726053396	0.00226429695483037	-3.46634929593475e-05	-0.00210062562050959	-0.00139539714744741	-0.000631467205490436	0.000859381091714691	2.21329954983182e-05	0.0074707311346755	-0.00584676659134576	-0.00412490793148525	-0.00387964480983603	3.84544114690157e-06	-0.00114183400763583	-0.00106429347164542	2.70834393286508e-05	-0.00358745152159806	0.00242144384982882	0.000496385626793713	-0.000468299927463015	0.000130695080465428	-0.0033465239957453	0.00901651035429453	-0.00297045153164511	-0.0016777959082759	-0.00195840932970414	-0.000576935819087344	-0.00207960079799082	0.00237804943886126	-0.00236099153273523	-0.00144039556428037	-0.00011471373613302
"CK1"	0.0256469485437201	-0.0145566375282368	0.0123445077884253	-0.00783055948993625	0.00705118483574175	-0.00725643275899823	-0.0131256546214604	-0.00226495240384768	0.0168929277516902	-0.00792771148257078	0.0525144258830016	-0.0180240640647074	-0.0114658127329436	-0.00305764385017002	0.000781741156859808	-0.0133739503260442	0.00648076124718147	0.00345004369674812	0.000354498147126761	0.00260404594852676	0.00243671245164109	0.00791596778592445	-0.00443081461313165	-0.00450003610308472	0.000924445816728332	-0.00266576206224533	0.0161995024728533	0.00463609736817753	-0.00776543786210002	0.00321833780510278	0.00120898362753026	0.00229461008596432	0.00120951825394087	-0.00466374013674688	0.00693849881867005	0.00848351981937815	0.00745609893175852	0.00220990367026731	0.01020779192175	0.00782152662060546	-0.000742835657479951	-0.00168407416262195	-0.0089017571640851	-0.0063291654332493	0.00258753840185806	-0.00194154457484486	0.00722941022102187	-0.00798473542928432	0.0013240912409452	0.00537789053155345	0.00391127514562377	-0.00780778988146528	-0.000545259883436535	-2.95712576840095e-05	-0.00168935639906945	0.00118355648376311	-0.00248079433555374	-0.001467353733675	0.00318351845063438	0.00334178681226663	0.0032045276349602	-0.000923440770817833	0.00701026654810933	-0.00421691170252801	-0.00464623441086371	0.00195852035752846	0.00402536135540738	-0.00187189305535776	-0.00313149055163673	0.00204715130603175	-0.00125956544185208	0.00538260089031853	-0.000463376236584044	0.001083228582911
"CK2"	0.031836977573554	-0.0445647093267766	0.0139192144440952	-0.0121544601453856	-0.00262683578721586	0.00321530208967728	0.00993126585435047	-0.00475838124805547	-0.0178108839096009	0.0130287646586747	0.0352394010091437	-0.0021923959306696	-0.0122479423506126	-0.00931231750139263	-0.0174499392197548	-0.00137125233558789	-0.0137637941396748	-0.00145534095283986	0.0219248224345207	-0.00229662334054895	0.0130370520229135	-0.00081825275531008	-0.0028284479101975	0.00646202560842066	0.00626061453280205	-0.00132694541438773	-0.016531901009628	-0.000371713975022141	0.00626093812335169	-0.00628157901120649	-0.00737601875031262	0.00684272736873812	-5.85878037835672e-05	-0.00582387893690597	0.00526410612410187	0.00541496571948446	0.00223253980830936	0.00293220587095507	-0.00317691020030571	-0.000808247386113165	-0.00255816296504239	-0.00241322102964496	0.0154893637902763	0.000909360689043248	-0.00485888826579158	-0.00305538431895584	0.003892843483984	0.000880241290035704	-0.00551220456713363	-0.00808123018867453	0.00536383634034526	0.00311097383543597	-0.00723931840921977	-0.00418338705222138	-0.00242037851847639	0.00138241933307897	0.00177361694008785	-0.00515845144776011	-0.000885154298173969	0.0108892195871604	-0.00549205270813588	-0.00147607868395716	0.0051704727980663	-0.00364208698053683	0.00831945780984637	0.00878091200148428	0.000517843723123515	-0.00626604018358663	0.00608531693285374	-0.00118515943923952	0.00368405067801721	0.00221066534620991	0.00385658518927348	0.00234443572920228
"CK3"	0.0347793930821483	-0.0429686819862022	0.0164820808782407	0.00236767958089577	0.00685952209722308	0.00360261947653581	-0.00102760983492825	-0.00423529523329282	-0.013471941443796	0.0161154965282327	0.0367675058524084	-0.000423418287968528	-0.0101744739574151	-0.00929829432229884	-0.00752425943679045	-0.0140067620018255	-0.0142549555636742	-0.00437576122967026	0.0165200099717454	0.00294589275333304	0.00231824759929653	0.00774803198395921	0.00437111576357836	0.0032099248108677	-0.0106891309136015	-0.00119462539036604	-0.00704460327187001	0.000889251084288352	0.0100782313142575	0.00581822629581369	-0.00254484758687958	-0.00709384184804849	-0.00170476606859109	0.00578612045373043	0.00242679106021243	0.00181844798417371	-0.00599994084143918	0.00466150121230922	-0.000899573597079128	0.00603547924513872	0.00418911993892522	-0.000380849015340019	0.00895736302049015	0.00028868711107477	0.00436084312804228	-0.00924940227989716	0.00205724709770224	-0.000263591095410232	0.000833885171579069	-0.000671472314099658	0.00246754386941197	-0.00370846469829746	0.000508776869353463	0.00326714053710866	0.00483508924340027	-0.00347130180719465	0.00113785572751667	-0.00662452149136342	-0.00262492969942281	-0.00322790291313963	0.00293494655979786	0.00426169103178889	-0.00181208664062697	0.000729281716669374	0.00162156020732766	0.00192074060501695	0.001364619160626	-0.000515094170285212	0.00262173543847485	0.000555566467710035	0.00592371952190036	-0.00205426629152412	-0.00249852792846006	0.0013591619310257
"CK4"	0.0893946367379305	-0.0171631326128396	-0.00373061346373404	-0.00538867932518673	-0.00543958500126337	-0.00279618704984003	0.0141943397316037	0.0100704814470342	-0.000737834955176787	0.00318326858895268	0.00496777416507094	-0.00788754030304666	0.00788627691081754	-0.00157930523898046	0.0127224489540317	-0.00615876457650585	0.0122443374467402	0.00327417992063397	-0.0238294894527903	-0.00110458211032876	-0.000242310953848504	-0.0026953772910538	0.00577028167733317	-0.00297404609056544	-0.00155787893018322	-0.0113097379008708	-0.00459949780209415	-0.00724623769574103	-0.0155137493020428	0.00922465038174883	-0.00392737893053726	-0.0042409218862687	-0.0184407553560975	-0.00380079041229362	0.00490401449036587	-0.0138638913205583	0.0052799149207855	0.000141554501412263	-0.000340403725006419	0.00825956967593839	-0.002040189521126	0.00378917185551419	-0.00497247913943456	0.00443152233392155	0.00425529432901716	0.000645130120853226	0.00418952382036647	-0.00470772963469724	-0.00157464897419948	-0.0059660627063057	0.00260615464342388	-0.0069933678603016	0.00432556148947986	0.00342480248331029	-0.00406874421026568	-0.00683365990593449	0.00283816614018076	0.0220718641986637	-0.00291274175456431	0.00238179253576045	0.0017635096978286	0.00517978109886722	-0.0023383979434526	-0.000392322699483526	0.0066827958188639	0.000831308887138359	-0.00320057976216019	-0.000325104312223324	0.00091508604968539	0.00122261854209805	0.0026586715552369	-0.00212890545685265	0.00120185217088922	0.000800853469615511
"CK5"	-0.0131883538231789	0.0109731189869977	0.0402407479912348	0.00099268819917883	-0.00682248138463848	0.00856221682346794	-0.00307519035236179	-0.00425037957077448	0.00244784104086663	0.0118758130318953	-0.0333576127562263	-0.00895024198643003	0.0168782000324503	-0.0142413696041062	0.00815713604140953	-0.0118139923729473	-0.00834303231047346	0.0140416443575856	-0.000297602924529899	-0.00194590539420256	-0.0063779007135043	0.0067565823564147	0.00203008649829957	-8.26448800453986e-05	-0.00220312583538142	0.00320912658906221	0.00537388373718707	-0.0110907854820731	0.00117986702632453	-0.00167412022753455	-0.00041161803425799	-0.00574543628342162	0.00231477653639817	0.00771545412471701	-0.00261870871675253	-0.00134555087152182	0.00228318051522658	0.00283486950586171	0.00266314455523601	-0.00102906919596207	-0.00236885236210068	-0.000428940584505563	0.0111901583381183	-0.00748637970739741	0.00343993645305781	4.27028227683125e-05	-0.00302460928398788	0.00253864305626371	-0.00431187693966503	-0.00615588330659062	-0.00634376614981656	0.00281502458744182	-0.00305326841618044	-0.0122493225934777	-0.000290210512453679	0.00990829815682081	0.00555396699111497	0.0018633271286416	0.00088476653710191	0.00239664402942729	-5.90121683136464e-05	-0.00454812318359816	-0.00230698937953741	-0.000462586434143687	-0.00569826505603346	-0.0011474438769954	0.00166021814310669	0.00198210823673037	0.00406899275428998	-0.00221672574074377	-0.0029175122043035	0.00507618321406566	0.00136089148535771	-0.0028629041727786
"CK6"	0.0369520643188762	0.000376269126625035	0.0327160491829646	-0.00686976971440327	0.0123396035903133	0.00737563280445342	0.00353492475378074	-0.0135425588450465	0.0227409574634106	0.0146615550857923	-0.0159609558494217	0.0114814293555782	0.0097553179377454	-0.0034055367298128	-0.0136278154944238	-0.00578718292173135	-0.00690800034996798	-0.00229855339639479	-0.0127613332542906	-0.00173271257914799	-2.76286185174203e-05	0.0127410087664829	-0.00549149294458908	-0.00396612066044138	0.000913601257847736	0.00281612718224947	-0.00232171057512234	-0.00931902926643751	0.0118927053483219	9.8389468276044e-05	0.00831616186897774	-0.00361864206786278	-0.0235414546816861	-0.011479488960024	-0.00307464053528318	-0.0128257408688075	-0.00827029252459529	-4.55609787450566e-05	-0.00572662823007681	0.00158907564114824	-0.00219164831374691	-0.00315194368398506	-0.00265399302545597	-0.0016399536315495	-0.00505907452860813	0.00434014577378168	0.00125149512900411	0.00365623553546389	0.000459290946498555	-0.00045511461933026	0.0043260545058864	-0.00605780874071135	-0.000487320759391343	0.00712495739144337	0.00327900724531118	-0.00397951601002366	-0.0014429677231136	-3.99887298950456e-06	-0.00186929084583639	-0.000390429745709796	-0.00636483449216235	0.00317697778270869	-0.000215547957723991	0.00221614877961841	0.00835854506485403	-0.000864887778308604	-0.00819680934463642	0.00241275004743711	0.000933005663258912	0.00236040663424351	0.00198392792209517	0.00210846350047405	0.00289520776135938	-0.000117615651493833
"CK7"	0.0322682070053486	-0.00451142992583358	0.0320903146422233	-0.00247241991504546	0.00886451186251547	0.000493778255212144	0.00347560871021829	-0.0158390291175118	0.0227821770816185	0.00707029889125305	0.00923157285688983	0.00733907057932338	-0.0110438207162875	0.00236673795205596	0.00763828084048989	-0.0141469347288274	-0.00396545293676205	0.00553706332208846	-0.0148284443678106	-0.00529051565735986	6.79188522520433e-05	-0.00952876077638712	-0.00570649898802667	0.00494720598646656	0.00314633917513598	0.000484023268739281	0.00943489714162653	-0.00622797845293967	0.00293133554498067	0.00175608919866392	0.011321095893975	0.00245954103523584	-0.0178225320830324	0.0109362583706624	-0.00206945985236173	-0.00107381388253879	0.00643720492609322	0.0101610260591928	-0.000176706873178675	-0.00447537903450814	0.000994526950656818	-0.00975382238776516	0.00536133600191994	-0.00163578063436254	0.0031647098447183	-0.00505559495132804	-0.0033474899735007	-0.000971509529182324	-0.00161142020877762	0.00646045890197838	0.00346360234183217	0.00659987992595675	0.00115104206747082	0.000489918235198828	0.00787977234253211	-0.000412859934775435	5.28737023830358e-05	-0.00331753473832544	0.00531063512324734	0.00392713945332631	0.0016605180159814	-0.00234304739606	-0.000998531530880813	-0.000118656650073736	0.00350762044210366	-0.00270870290838368	0.00163069007408734	0.00716853247019549	-0.00152888273027799	0.0036849602221693	0.00666115736091799	0.000620939049327257	0.000460982186196286	0.00391640926653284
"CK8"	-0.00232960659932222	-0.00618505209917161	-0.0118576097544977	-0.00530288393673983	-0.0107183561555488	-0.00375990492951598	0.00164098915976232	0.00838405365489861	-0.0246475298619471	0.0605267660817255	0.0545658991059138	0.00105082880245728	-0.00271745639028378	-0.00591575955188859	-0.00396162520316044	-0.0032875290073654	-7.46770875181628e-05	-0.00779819756463983	-0.00632132724003428	0.00437020317398589	0.0230700788555738	-0.0169376719968392	-0.00267423259090779	0.00802621613835101	0.00215746713783339	-0.00321741856620576	0.0125621506937987	-0.00398789846849396	0.000711240894254957	0.00884234124777426	-0.00348132154429729	0.00049708210358903	0.0058372278828036	-0.00959052024189289	0.0011133567748142	0.00844775935633551	0.000683545307263247	0.00193611482660533	-0.00237708333772726	0.000737902575413683	-0.00295559121977434	0.0121240302994129	0.0033195844315475	0.00467079648316434	7.50650432278935e-05	0.00470066007995232	-0.00340837941199389	-0.00789169858259335	-0.00356264984820442	-0.00819187286124592	-0.00505308290242814	0.00736170437966421	-0.000980494677687972	-0.000507985668887566	-0.00511148976278145	0.00639636509621153	0.000980559284162043	-0.00665991228796644	0.00171041584496549	-0.00270164955899269	8.45970243367649e-05	0.0048947386074459	-0.000298317564991272	0.00237490069007471	0.0103385270138935	0.00035268608638831	-0.00221885840262715	0.00553985226997261	-0.00486400702541308	-0.00210628045962572	0.00568149370356328	0.00161887183743781	0.00340652088887473	-0.00118268417712009
"CK9"	0.0590463162952611	-0.0231124207230591	0.00750235068134972	-0.00708435600892621	0.00061974054727148	-0.00312413412196384	0.0214533093615386	0.00497862696322215	0.00987530003546166	0.0121022444441608	0.0247084980052318	-0.0230990074225086	0.0117362800562613	-0.000915492256666187	-0.00622443309736355	-0.0125322290586235	0.0170340412723472	0.0148804289029988	0.0189971419035385	0.00151817200335632	-0.0015830016017694	0.00701480819755878	0.000397628478074225	0.00556089795261798	0.0113827032284687	-0.00106042470144363	-0.0237387285419015	0.0144493653725065	-0.00204669357139327	-0.00553211606349864	-0.00745525672969653	0.00754707453960684	-0.0152592953201145	-0.00169904566849829	-0.0061582997843854	0.00116114600171003	0.00329651818057559	-0.00142222192121842	0.00223406810122503	-0.000729132496662749	0.00128517672008438	0.00966935368225723	-0.00493563284954542	0.00190551199926743	0.0037616614036037	0.00147652460254966	0.00181003238674083	0.00494411446047526	0.00201009753691594	0.00202459470136533	-0.0042479250174736	-0.00200848542339581	-0.00512273692598735	-0.0015393497057087	0.00397710165595091	0.0017489058950624	0.00745907817558981	0.00600888942064533	-0.000846907480724401	-0.00309452286239382	0.00424789327486466	-0.00565534851391943	0.0038818191824591	-0.00229688964438641	-0.000809647330891627	-0.00619235015280818	-0.00265429147154023	-0.00279606708138612	-0.00495721669123568	0.00482459113099228	0.00456323004420857	0.00150921180451373	0.00193903175005585	-0.00101667267030266
"CK10"	0.0895884815695144	-0.0120497517315423	-0.00466249976478833	0.00857496417041048	0.00719007391482525	0.0162011528285698	0.00104196655068316	0.009491070839848	0.0106969365725502	0.00956885734262387	0.00273635585622283	-0.00920618785820463	0.022022419093719	-0.00752637739389928	-0.00877257279936228	0.0168249131012298	0.0186622010869852	-0.00091627934534178	-0.0199855546994325	0.00242146064068866	-0.000680020986330013	0.00597541875847052	0.000242763479800151	0.00780457610519781	0.0046425138776264	0.00921360119344364	-0.000981358247065768	0.0102049237517953	0.00511991366039913	0.00209248542308357	-0.00189970901528204	0.00509580529266787	-0.017867111046034	-0.00127941131807172	0.000549240313170451	-0.00250050385936254	-0.00496858785350548	-0.00110066052185423	-0.00568607676101301	-0.00841046662360616	-0.00197537817984033	0.00800345406249613	-0.0230177534212765	0.00101824144587122	0.0071220182580008	-0.000799854173885586	0.00216343774856742	0.00122400595292558	0.00447936269371324	0.000498272943908349	-0.000913425983252569	0.00255218714709205	0.000155995515666811	-0.0122910251843594	0.00516922426643594	0.0065660527050392	0.000298823289592086	-0.00831488572939729	0.00015962089992558	-0.000316120096729954	0.000173009433030694	0.00248977200348873	-0.00151371952581192	-0.000699359237255488	-0.00368735313758627	-0.00238062239815627	0.00152881332107166	-0.000890761604681656	0.00103496111713631	-0.00109664441328423	-0.00123812772904951	0.00294884829257704	0.00157011627463327	0.00184644645174898
"CK11"	-0.0223774798732489	0.0149409869209972	0.0354730138502844	-0.000476426204060979	-0.00282852985507041	0.0200674668019107	-0.00663678015881372	-0.0118476026069844	0.00572139186664362	-0.0224148891561404	-0.0152818803898234	-0.00985835906703577	-0.00638924878870119	-0.00467907166221848	0.0101946358030308	0.00237764087340399	0.00443674752149514	0.00386745929416002	0.00141876444235162	-0.00274862209863658	0.00764861277595783	-0.00233724423839513	0.000753194476498057	-0.00717147904816423	0.000279121404174785	-0.00964938018734612	0.00552248754374016	-0.015783353864982	0.00422214749108667	-0.000758457489632884	0.000844722783936053	-6.41677613764301e-05	0.00381526136370331	0.00337566136723866	0.00256313196068791	0.00244926583073426	0.00130493836138187	0.00199209622485066	-0.00228835601183684	-0.00960559017767064	0.000212025964574575	0.00612169957354624	0.00757632902510599	-0.00185248155557354	-4.85130206067302e-05	-0.00382955614214288	0.00318130523857579	0.000617440908236683	0.00777239051503499	-0.00509049464056027	-0.00307464036348189	-0.00112435919849968	0.00979725670962901	-0.015203249373745	6.21525744359789e-05	0.0030780805996232	-0.00136553535817736	0.00596556065945201	-0.00678325975531973	0.00310681449267512	0.00210069774814471	-0.00246300646974629	0.00222000922064363	0.00433869371863426	0.0057624227354157	-0.00126427465454305	-0.00176668648093013	-0.000479242275126015	-0.0022015289805435	0.00530754278817108	-0.00243379633311377	0.00224617578610728	-0.0048949395509045	-0.00320558938435472
"CK12"	0.0593110862703249	-0.0101234808328366	0.008951370848175	0.000915094221499563	0.00341470262254694	0.0178654292166863	-0.00944087636020741	0.0022073284424973	0.0285418534369736	0.0199801912057543	0.0227114510360822	-0.024047146192984	0.00567073548017044	-0.0312252601135285	-0.0132862909835666	0.0128879560581448	0.000576888410214673	-5.4417699744379e-05	-0.0251461936561309	-0.000565107349379578	0.00249910748206616	0.00146818605842311	0.0019199252322137	0.00902665029119514	-0.00303379726595208	-0.00239032570632264	-0.00457727609232	0.00196761282344486	0.0113496183747695	-0.00236114295482585	0.018588603972106	0.0006297931948766	-0.00751578095286544	-0.000683119360674819	-0.000425606061460392	-0.00385409279529428	-0.00143904654204971	0.00578394751932639	-0.00120273999719045	0.000731404320312897	0.0027061294884541	-8.35107178081346e-05	-0.00680757868944675	0.00429702556383029	0.00437619952434622	-0.000793541914222192	0.00415922284352007	-0.00043714830615408	0.000706901138778337	-0.00150809879885246	0.000704355680070222	-0.00239225668268496	-0.00149831325039922	-0.0062518238980849	0.00662366045706247	0.00424769794589206	-0.00796531702688602	-0.0075867393488273	-0.000819873905602022	-0.00484441332042736	0.00139157689074498	0.00103900755228608	-0.00385421856200692	0.000855513150328917	-0.00169497195723497	0.00257413351895322	-0.0068312761789696	-0.00207017091401045	0.000161491868789944	-0.00308675858178748	-0.000573141365165538	-0.000254386924263602	0.00146460297900948	0.000703143280453309
